,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
151,2,0,1,0,0,0593238710,9780593238714,Crown,The Vermont senator depicts the impact capitalism has on key areas of our lives and ways to address this.,0.00,IT'S OK TO BE ANGRY ABOUT CAPITALISM,Bernie Sanders with John Nichols,by Bernie Sanders with John Nichols,,https://storage.googleapis.com/du-prd/books/images/9780593238714.jpg,331,500,https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
152,3,3,29,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
153,4,2,15,0,0,0593237463,9780593237465,Crown,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,0.00,THE LIGHT WE CARRY,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg,329,500,https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
154,5,9,2,0,0,0316406600,9780316406604,"Little, Brown",A collection of stories about police officers.,0.00,WALK THE BLUE LINE,James Patterson and Matt Eversmann with Chris Mooney,by James Patterson and Matt Eversmann with Chris Mooney,,https://storage.googleapis.com/du-prd/books/images/9780316406604.jpg,323,500,https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
155,6,5,4,0,0,0063226561,9780063226562,Dey Street,"The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.",0.00,"LOVE, PAMELA",Pamela Anderson,by Pamela Anderson,,https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg,331,500,https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
156,7,8,7,0,0,1250777267,9781250777263,Flatiron,"The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.",0.00,THE NAZI CONSPIRACY,Brad Meltzer and Josh Mensch,by Brad Meltzer and Josh Mensch,,https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg,329,500,https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
157,8,11,34,0,0,0593230574,9780593230572,One World,"Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.",0.00,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg,331,500,https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
158,9,7,6,0,0,0451499786,9780451499783,Crown,The author of “Quiet” suggests ways to embrace loss and suffering within ourselves and others.,0.00,BITTERSWEET,Susan Cain,by Susan Cain,,https://storage.googleapis.com/du-prd/books/images/9780451499783.jpg,329,500,https://www.amazon.com/dp/0451499786?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
159,10,0,1,0,1,1496472675,9781496472670,Tyndale Momentum,The founder of Living Proof Ministries details key moments from her life and her 2018 break with the Southern Baptist movement.,0.00,ALL MY KNOTTED-UP LIFE,Beth Moore,by Beth Moore,,https://storage.googleapis.com/du-prd/books/images/9781496472670.jpg,333,500,https://www.amazon.com/dp/1496472675?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
160,11,10,5,0,1,0063247445,9780063247444,Broadside,"The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.",0.00,NEVER GIVE AN INCH,Mike Pompeo,by Mike Pompeo,,https://storage.googleapis.com/du-prd/books/images/9780063247444.jpg,331,500,https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
161,12,4,2,0,0,1984879421,9781984879424,Penguin Press,"Two New York Times journalists portray power struggles within Paramount Global, the multibillion-dollar entertainment empire controlled by the Redstone family.",0.00,UNSCRIPTED,James B. Stewart and Rachel Abrams,by James B. Stewart and Rachel Abrams,,https://storage.googleapis.com/du-prd/books/images/9781984879424.jpg,329,500,https://www.amazon.com/dp/1984879421?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
162,13,0,16,0,0,0593083881,9780593083888,Avery,The potential ways in which trauma and stress from modern-day living can affect our physical health.,0.00,THE MYTH OF NORMAL,Gabor Maté with Daniel Maté,by Gabor Maté with Daniel Maté,,https://storage.googleapis.com/du-prd/books/images/9780593083888.jpg,331,500,https://www.amazon.com/dp/0593083881?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
163,14,15,29,0,0,0063037327,9780063037328,HarperOne,The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.,0.00,FINDING ME,Viola Davis,by Viola Davis,,https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg,331,500,https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
164,15,6,2,0,0,0593492307,9780593492307,Penguin Press,The activist exposes greenwashing efforts and shares insights from leaders in various fields about climate challenges.,0.00,THE CLIMATE BOOK,Greta Thunberg,by Greta Thunberg,,https://storage.googleapis.com/du-prd/books/images/9780593492307.jpg,329,500,https://www.amazon.com/dp/0593492307?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 12]",March
165,1,0,1,0,1,0063276003,9780063276000,Broadside,The Florida governor gives his account of his achievements and shares his opinions about the political left.,0.00,THE COURAGE TO BE FREE,Ron DeSantis,by Ron DeSantis,,https://storage.googleapis.com/du-prd/books/images/9780063276000.jpg,331,500,https://www.amazon.com/dp/0063276003?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
166,2,1,8,0,0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",0.00,SPARE,Prince Harry,by Prince Harry,,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329,500,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
167,3,3,30,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
168,4,4,16,0,0,0593237463,9780593237465,Crown,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,0.00,THE LIGHT WE CARRY,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg,329,500,https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
169,5,0,1,0,0,0593329996,9780593329993,Riverhead,The author of “Wintering” shares her journey to reconnect with her sense of wonder and awe.,0.00,ENCHANTMENT,Katherine May,by Katherine May,,https://storage.googleapis.com/du-prd/books/images/9780593329993.jpg,331,500,https://www.amazon.com/dp/0593329996?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
170,6,2,2,0,0,0593238710,9780593238714,Crown,The Vermont senator depicts the impact capitalism has on key areas of our lives and ways to address this.,0.00,IT'S OK TO BE ANGRY ABOUT CAPITALISM,Bernie Sanders with John Nichols,by Bernie Sanders with John Nichols,,https://storage.googleapis.com/du-prd/books/images/9780593238714.jpg,331,500,https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
171,7,0,1,0,1,1400333512,9781400333516,Harper Select,The team chaplain for Loyola’s men’s basketball team recounts experiences from her more than 100 years of existence.,0.00,WAKE UP WITH PURPOSE!,Sister Jean Dolores Schmidt with Seth Davis,by Sister Jean Dolores Schmidt with Seth Davis,,https://storage.googleapis.com/du-prd/books/images/9781400333516.jpg,333,500,https://www.amazon.com/dp/1400333512?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
172,8,10,2,0,1,1496472675,9781496472670,Tyndale Momentum,The founder of Living Proof Ministries details key moments from her life and her 2018 break with the Southern Baptist movement.,0.00,ALL MY KNOTTED-UP LIFE,Beth Moore,by Beth Moore,,https://storage.googleapis.com/du-prd/books/images/9781496472670.jpg,333,500,https://www.amazon.com/dp/1496472675?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
173,9,5,3,0,0,0316406600,9780316406604,"Little, Brown",A collection of stories about police officers.,0.00,WALK THE BLUE LINE,James Patterson and Matt Eversmann with Chris Mooney,by James Patterson and Matt Eversmann with Chris Mooney,,https://storage.googleapis.com/du-prd/books/images/9780316406604.jpg,323,500,https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
174,10,7,8,0,0,1250777267,9781250777263,Flatiron,"The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.",0.00,THE NAZI CONSPIRACY,Brad Meltzer and Josh Mensch,by Brad Meltzer and Josh Mensch,,https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg,329,500,https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
175,11,8,35,0,0,0593230574,9780593230572,One World,"Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.",0.00,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg,331,500,https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
176,12,13,17,0,0,0593083881,9780593083888,Avery,The potential ways in which trauma and stress from modern-day living can affect our physical health.,0.00,THE MYTH OF NORMAL,Gabor Maté with Daniel Maté,by Gabor Maté with Daniel Maté,,https://storage.googleapis.com/du-prd/books/images/9780593083888.jpg,331,500,https://www.amazon.com/dp/0593083881?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
177,13,11,6,0,1,0063247445,9780063247444,Broadside,"The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.",0.00,NEVER GIVE AN INCH,Mike Pompeo,by Mike Pompeo,,https://storage.googleapis.com/du-prd/books/images/9780063247444.jpg,331,500,https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
178,14,6,5,0,0,0063226561,9780063226562,Dey Street,"The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.",0.00,"LOVE, PAMELA",Pamela Anderson,by Pamela Anderson,,https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg,331,500,https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
179,15,0,1,0,0,1955905142,9781955905145,Row House,Overlooked stories in Black history.,0.00,THE HUMANITY ARCHIVE,Jermaine Fowler,by Jermaine Fowler,,https://storage.googleapis.com/du-prd/books/images/9781955905145.jpg,333,500,https://www.amazon.com/dp/1955905142?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 19]",March
180,1,1,2,0,1,0063276003,9780063276000,Broadside,The Florida governor gives his account of his achievements and shares his opinions about the political left.,0.00,THE COURAGE TO BE FREE,Ron DeSantis,by Ron DeSantis,,https://storage.googleapis.com/du-prd/books/images/9780063276000.jpg,331,500,https://www.amazon.com/dp/0063276003?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
181,2,2,9,0,0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",0.00,SPARE,Prince Harry,by Prince Harry,,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329,500,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
182,3,3,31,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
183,4,6,3,0,0,0593238710,9780593238714,Crown,The Vermont senator depicts the impact capitalism has on key areas of our lives and ways to address this.,0.00,IT'S OK TO BE ANGRY ABOUT CAPITALISM,Bernie Sanders with John Nichols,by Bernie Sanders with John Nichols,,https://storage.googleapis.com/du-prd/books/images/9780593238714.jpg,331,500,https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
184,5,9,4,0,0,0316406600,9780316406604,"Little, Brown",A collection of stories about police officers.,0.00,WALK THE BLUE LINE,James Patterson and Matt Eversmann with Chris Mooney,by James Patterson and Matt Eversmann with Chris Mooney,,https://storage.googleapis.com/du-prd/books/images/9780316406604.jpg,323,500,https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
185,6,4,17,0,0,0593237463,9780593237465,Crown,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,0.00,THE LIGHT WE CARRY,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg,329,500,https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
186,7,5,2,0,0,0593329996,9780593329993,Riverhead,The author of “Wintering” shares her journey to reconnect with her sense of wonder and awe.,0.00,ENCHANTMENT,Katherine May,by Katherine May,,https://storage.googleapis.com/du-prd/books/images/9780593329993.jpg,331,500,https://www.amazon.com/dp/0593329996?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
187,8,0,1,0,0,059324270X,9780593242704,Random House,"The author of ""How to Do Nothing"" looks at how we experience time and what we could do to reclaim it.",0.00,SAVING TIME,Jenny Odell,by Jenny Odell,,https://storage.googleapis.com/du-prd/books/images/9780593242704.jpg,331,500,https://www.amazon.com/dp/059324270X?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
188,9,12,18,0,0,0593083881,9780593083888,Avery,The potential ways in which trauma and stress from modern-day living can affect our physical health.,0.00,THE MYTH OF NORMAL,Gabor Maté with Daniel Maté,by Gabor Maté with Daniel Maté,,https://storage.googleapis.com/du-prd/books/images/9780593083888.jpg,331,500,https://www.amazon.com/dp/0593083881?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
189,10,8,3,0,1,1496472675,9781496472670,Tyndale Momentum,The founder of Living Proof Ministries details key moments from her life and her 2018 break with the Southern Baptist movement.,0.00,ALL MY KNOTTED-UP LIFE,Beth Moore,by Beth Moore,,https://storage.googleapis.com/du-prd/books/images/9781496472670.jpg,333,500,https://www.amazon.com/dp/1496472675?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
190,11,7,2,0,1,1400333512,9781400333516,Harper Select,The team chaplain for Loyola’s men’s basketball team recounts experiences from her more than 100 years of existence.,0.00,WAKE UP WITH PURPOSE!,Sister Jean Dolores Schmidt with Seth Davis,by Sister Jean Dolores Schmidt with Seth Davis,,https://storage.googleapis.com/du-prd/books/images/9781400333516.jpg,333,500,https://www.amazon.com/dp/1400333512?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
191,12,11,36,0,0,0593230574,9780593230572,One World,"Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.",0.00,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein","edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg,331,500,https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
192,13,0,30,0,0,0063037327,9780063037328,HarperOne,The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.,0.00,FINDING ME,Viola Davis,by Viola Davis,,https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg,331,500,https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
193,14,14,6,0,0,0063226561,9780063226562,Dey Street,"The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.",0.00,"LOVE, PAMELA",Pamela Anderson,by Pamela Anderson,,https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg,331,500,https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
194,15,10,9,0,0,1250777267,9781250777263,Flatiron,"The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.",0.00,THE NAZI CONSPIRACY,Brad Meltzer and Josh Mensch,by Brad Meltzer and Josh Mensch,,https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg,329,500,https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 3, 26]",March
195,1,0,1,0,0,0063309661,9780063309661,Harper,The Fox News journalist gives his account of the injuries he sustained from a Russian attack while covering the war in Ukraine.,0.00,SAVED,Benjamin Hall,by Benjamin Hall,,https://storage.googleapis.com/du-prd/books/images/9780063309661.jpg,331,500,https://www.amazon.com/dp/0063309661?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
196,2,2,10,0,0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",0.00,SPARE,Prince Harry,by Prince Harry,,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329,500,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
197,3,0,1,0,0,0063224623,9780063224629,Dey Street,The entrepreneur and pop culture icon shares her personal and professional rise in the age of influencers.,0.00,PARIS,Paris Hilton,by Paris Hilton,,https://storage.googleapis.com/du-prd/books/images/9780063224629.jpg,329,500,https://www.amazon.com/dp/0063224623?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
198,4,1,3,0,1,0063276003,9780063276000,Broadside,The Florida governor gives his account of his achievements and shares his opinions about the political left.,0.00,THE COURAGE TO BE FREE,Ron DeSantis,by Ron DeSantis,,https://storage.googleapis.com/du-prd/books/images/9780063276000.jpg,331,500,https://www.amazon.com/dp/0063276003?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
199,5,3,32,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
200,6,6,18,0,0,0593237463,9780593237465,Crown,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,0.00,THE LIGHT WE CARRY,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg,329,500,https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
201,7,0,1,0,0,1982179147,9781982179144,Gallery,The Olympic runner details the abuse and deception she experienced while on an elite running team for Nike.,0.00,THE LONGEST RACE,Kara Goucher with Mary Pilon,by Kara Goucher with Mary Pilon,,https://storage.googleapis.com/du-prd/books/images/9781982179144.jpg,329,500,https://www.amazon.com/dp/1982179147?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
202,8,5,5,0,0,0316406600,9780316406604,"Little, Brown",A collection of stories about police officers.,0.00,WALK THE BLUE LINE,James Patterson and Matt Eversmann with Chris Mooney,by James Patterson and Matt Eversmann with Chris Mooney,,https://storage.googleapis.com/du-prd/books/images/9780316406604.jpg,323,500,https://www.amazon.com/dp/0316406600?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
203,9,7,3,0,0,0593329996,9780593329993,Riverhead,The author of “Wintering” shares her journey to reconnect with her sense of wonder and awe.,0.00,ENCHANTMENT,Katherine May,by Katherine May,,https://storage.googleapis.com/du-prd/books/images/9780593329993.jpg,331,500,https://www.amazon.com/dp/0593329996?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
204,10,4,4,0,0,0593238710,9780593238714,Crown,The Vermont senator depicts the impact capitalism has on key areas of our lives and ways to address this.,0.00,IT'S OK TO BE ANGRY ABOUT CAPITALISM,Bernie Sanders with John Nichols,by Bernie Sanders with John Nichols,,https://storage.googleapis.com/du-prd/books/images/9780593238714.jpg,331,500,https://www.amazon.com/dp/0593238710?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
205,11,0,1,0,0,0063220431,9780063220430,Harper,The co-host of “CBS Saturday Morning” chronicles her search for her mother and efforts to make sense of her mixed-race heritage.,0.00,BELONGING,Michelle Miller with Rosemarie Robotham,by Michelle Miller with Rosemarie Robotham,,https://storage.googleapis.com/du-prd/books/images/9780063220430.jpg,338,500,https://www.amazon.com/dp/0063220431?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
206,12,10,4,0,1,1496472675,9781496472670,Tyndale Momentum,The founder of Living Proof Ministries details key moments from her life and her 2018 break with the Southern Baptist movement.,0.00,ALL MY KNOTTED-UP LIFE,Beth Moore,by Beth Moore,,https://storage.googleapis.com/du-prd/books/images/9781496472670.jpg,333,500,https://www.amazon.com/dp/1496472675?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
207,13,0,1,0,0,0593466896,9780593466896,Anchor,"A veterinarian explains how she incorporated the principles used by her grandfather, who was a doctor, into her own practice.",0.00,THE OTHER FAMILY DOCTOR,Karen Fine,by Karen Fine,,https://storage.googleapis.com/du-prd/books/images/9780593466896.jpg,329,500,https://www.amazon.com/dp/0593466896?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
208,14,0,1,0,0,0306924773,9780306924774,Hachette,A biography of the musician and 2011 Rock and Roll Hall of Fame inductee.,0.00,LEON RUSSELL,Bill Janovitz,by Bill Janovitz,,https://storage.googleapis.com/du-prd/books/images/9780306924774.jpg,331,500,https://www.amazon.com/dp/0306924773?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
209,15,11,3,0,1,1400333512,9781400333516,Harper Select,The team chaplain for Loyola’s men’s basketball team recounts experiences from her more than 100 years of existence.,0.00,WAKE UP WITH PURPOSE!,Sister Jean Dolores Schmidt with Seth Davis,by Sister Jean Dolores Schmidt with Seth Davis,,https://storage.googleapis.com/du-prd/books/images/9781400333516.jpg,333,500,https://www.amazon.com/dp/1400333512?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 2]",April
210,1,0,1,0,0,0593239911,9780593239919,Crown,The Pulitzer Prize-winning author of “Evicted” examines the ways in which affluent Americans keep poor people poor.,0.00,"POVERTY, BY AMERICA",Matthew Desmond,by Matthew Desmond,,https://storage.googleapis.com/du-prd/books/images/9780593239919.jpg,329,500,https://www.amazon.com/dp/0593239911?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
211,2,1,2,0,0,0063309661,9780063309661,Harper,The Fox News journalist gives his account of the injuries he sustained from a Russian attack while covering the war in Ukraine.,0.00,SAVED,Benjamin Hall,by Benjamin Hall,,https://storage.googleapis.com/du-prd/books/images/9780063309661.jpg,331,500,https://www.amazon.com/dp/0063309661?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
212,3,2,11,0,0,0593593804,9780593593806,Random House,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",0.00,SPARE,Prince Harry,by Prince Harry,,https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg,329,500,https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
213,4,5,33,0,0,1982185821,9781982185824,Simon & Schuster,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,0.00,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
214,5,3,2,0,0,0063224623,9780063224629,Dey Street,The entrepreneur and pop culture icon shares her personal and professional rise in the age of influencers.,0.00,PARIS,Paris Hilton,by Paris Hilton,,https://storage.googleapis.com/du-prd/books/images/9780063224629.jpg,329,500,https://www.amazon.com/dp/0063224623?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
215,6,4,4,0,1,0063276003,9780063276000,Broadside,The Florida governor gives his account of his achievements and shares his opinions about the political left.,0.00,THE COURAGE TO BE FREE,Ron DeSantis,by Ron DeSantis,,https://storage.googleapis.com/du-prd/books/images/9780063276000.jpg,331,500,https://www.amazon.com/dp/0063276003?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
216,7,6,19,0,0,0593237463,9780593237465,Crown,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,0.00,THE LIGHT WE CARRY,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg,329,500,https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
217,8,0,1,0,0,0063221349,9780063221345,HarperOne,A collection of essays on journalism and finding commonalities by the host of NPR’s “All Things Considered.”,0.00,THE BEST STRANGERS IN THE WORLD,Ari Shapiro,by Ari Shapiro,,https://storage.googleapis.com/du-prd/books/images/9780063221345.jpg,333,500,https://www.amazon.com/dp/0063221349?tag=NYTBSREV-20,,,,,,hardcover-nonfiction,"[2023, 4, 9]",April
