,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
229,10,0,6,0,0,1538707942,9781538707944,Grand Central,,0.00,THE WISDOM OF THE BULLFROG,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781538707944.jpg,351,500,https://www.amazon.com/dp/1538707942?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 4]",June
230,1,2,183,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
231,2,1,4,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
232,3,0,1,0,0,1668007630,9781668007631,Simon & Schuster,,0.00,THE SHIFT,Tinx,by Tinx,,https://storage.googleapis.com/du-prd/books/images/9781668007631.jpg,326,500,https://www.amazon.com/dp/1668007630?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
233,4,3,19,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
234,5,4,182,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
235,6,6,3,0,0,1523515643,9781523515646,Workman,,0.00,THERE ARE MOMS WAY WORSE THAN YOU,Glenn Boozan.,by Glenn Boozan. Illustrated by Priscilla Witte,Illustrated by Priscilla Witte,https://storage.googleapis.com/du-prd/books/images/9781523515646.jpg,325,500,https://www.amazon.com/dp/1580058906?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
236,7,5,4,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
237,8,0,118,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
238,9,0,295,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
239,10,8,3,0,1,1546004009,9781546004004,FaithWords,,0.00,DISRUPTIVE THINKING,T.D. Jakes with Nick Chiles,by T.D. Jakes with Nick Chiles,,https://storage.googleapis.com/du-prd/books/images/9781546004004.jpg,333,500,https://www.amazon.com/dp/1546004009?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 11]",June
240,1,1,184,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
241,2,4,20,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
242,3,2,5,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
243,4,5,183,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
244,5,8,119,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
245,6,9,296,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
246,7,6,4,0,0,1523515643,9781523515646,Workman,,0.00,THERE ARE MOMS WAY WORSE THAN YOU,Glenn Boozan.,by Glenn Boozan. Illustrated by Priscilla Witte,Illustrated by Priscilla Witte,https://storage.googleapis.com/du-prd/books/images/9781523515646.jpg,325,500,https://www.amazon.com/dp/1580058906?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
247,8,7,5,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
248,9,0,7,0,0,1538707942,9781538707944,Grand Central,,0.00,THE WISDOM OF THE BULLFROG,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781538707944.jpg,351,500,https://www.amazon.com/dp/1538707942?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
249,10,10,4,0,1,1546004009,9781546004004,FaithWords,,0.00,DISRUPTIVE THINKING,T.D. Jakes with Nick Chiles,by T.D. Jakes with Nick Chiles,,https://storage.googleapis.com/du-prd/books/images/9781546004004.jpg,333,500,https://www.amazon.com/dp/1546004009?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 18]",June
250,1,1,185,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
251,2,2,21,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
252,3,4,184,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
253,4,3,6,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
254,5,8,6,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
255,6,6,297,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
256,7,5,120,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
257,8,7,5,0,0,1523515643,9781523515646,Workman,,0.00,THERE ARE MOMS WAY WORSE THAN YOU,Glenn Boozan.,by Glenn Boozan. Illustrated by Priscilla Witte,Illustrated by Priscilla Witte,https://storage.googleapis.com/du-prd/books/images/9781523515646.jpg,325,500,https://www.amazon.com/dp/1580058906?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
258,9,0,37,0,1,1544512279,9781544512273,Lioncrest,,0.00,CAN'T HURT ME,David Goggins,by David Goggins,,https://storage.googleapis.com/du-prd/books/images/9781544512280.jpg,321,495,https://www.amazon.com/Cant-Hurt-Me-Master-Your/dp/1544512287?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
259,10,9,8,0,0,1538707942,9781538707944,Grand Central,,0.00,THE WISDOM OF THE BULLFROG,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781538707944.jpg,351,500,https://www.amazon.com/dp/1538707942?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 6, 25]",June
260,1,1,186,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
261,2,0,1,0,0,0744076773,9780744076776,DK,,0.00,KNIFE DROP,Nick DiGiovanni,by Nick DiGiovanni,,https://storage.googleapis.com/du-prd/books/images/9780744076776.jpg,404,500,https://www.amazon.com/dp/0744076773?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
262,3,2,22,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
263,4,4,7,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
264,5,6,298,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
265,6,3,185,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
266,7,5,7,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
267,8,7,121,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
268,9,9,38,0,1,1544512279,9781544512273,Lioncrest,,0.00,CAN'T HURT ME,David Goggins,by David Goggins,,https://storage.googleapis.com/du-prd/books/images/9781544512280.jpg,321,495,https://www.amazon.com/Cant-Hurt-Me-Master-Your/dp/1544512287?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
269,10,0,5,0,1,1546004009,9781546004004,FaithWords,,0.00,DISRUPTIVE THINKING,T.D. Jakes with Nick Chiles,by T.D. Jakes with Nick Chiles,,https://storage.googleapis.com/du-prd/books/images/9781546004004.jpg,333,500,https://www.amazon.com/dp/1546004009?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 2]",July
270,1,1,187,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
271,2,3,23,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
272,3,9,39,0,1,1544512279,9781544512273,Lioncrest,,0.00,CAN'T HURT ME,David Goggins,by David Goggins,,https://storage.googleapis.com/du-prd/books/images/9781544512280.jpg,321,495,https://www.amazon.com/Cant-Hurt-Me-Master-Your/dp/1544512287?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
273,4,4,8,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
274,5,5,299,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
275,6,6,186,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
276,7,7,8,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
277,8,2,2,0,0,0744076773,9780744076776,DK,,0.00,KNIFE DROP,Nick DiGiovanni,by Nick DiGiovanni,,https://storage.googleapis.com/du-prd/books/images/9780744076776.jpg,404,500,https://www.amazon.com/dp/0744076773?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
278,9,8,122,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
279,10,0,9,0,0,1538707942,9781538707944,Grand Central,,0.00,THE WISDOM OF THE BULLFROG,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781538707944.jpg,351,500,https://www.amazon.com/dp/1538707942?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 9]",July
280,1,1,188,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
281,2,2,24,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
282,3,4,9,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
283,4,7,9,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
284,5,8,3,0,0,0744076773,9780744076776,DK,,0.00,KNIFE DROP,Nick DiGiovanni,by Nick DiGiovanni,,https://storage.googleapis.com/du-prd/books/images/9780744076776.jpg,404,500,https://www.amazon.com/dp/0744076773?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
285,6,5,300,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
286,7,3,40,0,1,1544512279,9781544512273,Lioncrest,,0.00,CAN'T HURT ME,David Goggins,by David Goggins,,https://storage.googleapis.com/du-prd/books/images/9781544512280.jpg,321,495,https://www.amazon.com/Cant-Hurt-Me-Master-Your/dp/1544512287?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
287,8,6,187,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
288,9,0,4,0,0,1250849357,9781250849359,"Farrar, Straus & Giroux",,0.00,FOUR THOUSAND WEEKS,Oliver Burkeman,by Oliver Burkeman,,https://storage.googleapis.com/du-prd/books/images/9780374159122.jpg,326,500,https://www.amazon.com/dp/0374159122?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
289,10,9,123,0,0,1455570249,9781455570249,Grand Central,,0.00,MAKE YOUR BED,William H. McRaven,by William H. McRaven,,https://storage.googleapis.com/du-prd/books/images/9781455570249.jpg,330,466,https://www.amazon.com/Make-Your-Bed-Little-Things/dp/1455570249?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 16]",July
290,1,1,189,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
291,2,2,25,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
292,3,6,301,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
293,4,7,41,0,1,1544512279,9781544512273,Lioncrest,,0.00,CAN'T HURT ME,David Goggins,by David Goggins,,https://storage.googleapis.com/du-prd/books/images/9781544512280.jpg,321,495,https://www.amazon.com/Cant-Hurt-Me-Master-Your/dp/1544512287?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
294,5,3,10,0,0,0062820176,9780062820174,Morrow,,0.00,"MAGNOLIA TABLE, VOL. 3",Joanna Gaines,by Joanna Gaines,,https://storage.googleapis.com/du-prd/books/images/9780062820174.jpg,396,500,https://www.amazon.com/dp/0062820176?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
295,6,0,1,0,1,1419763997,9781419763991,Abrams,,0.00,SPIDER-MAN: ACROSS THE SPIDER-VERSE: THE ART OF THE MOVIE,Ramin Zahed.,by Ramin Zahed. Illustrated by Sony Pictures,Illustrated by Sony Pictures,https://storage.googleapis.com/du-prd/books/images/9781419763991.jpg,500,415,https://www.amazon.com/dp/1419763997?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
296,7,8,188,0,0,0062976583,9780062976581,HarperOne,,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780062976581.jpg,330,445,https://www.amazon.com/Boy-Mole-Fox-Horse/dp/0062976583?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
297,8,4,10,0,1,1523505745,9781523505746,Workman,,0.00,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
298,9,9,5,0,0,1250849357,9781250849359,"Farrar, Straus & Giroux",,0.00,FOUR THOUSAND WEEKS,Oliver Burkeman,by Oliver Burkeman,,https://storage.googleapis.com/du-prd/books/images/9780374159122.jpg,326,500,https://www.amazon.com/dp/0374159122?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
299,10,5,4,0,0,0744076773,9780744076776,DK,,0.00,KNIFE DROP,Nick DiGiovanni,by Nick DiGiovanni,,https://storage.googleapis.com/du-prd/books/images/9780744076776.jpg,404,500,https://www.amazon.com/dp/0744076773?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 23]",July
300,1,1,190,0,1,0735211299,9780735211292,Avery,,0.00,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 30]",July
301,2,2,26,0,0,0593652886,9780593652886,Penguin Press,,0.00,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 30]",July
302,3,3,302,0,1,0062457713,9780062457714,Harper,,0.00,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,by Mark Manson,,https://storage.googleapis.com/du-prd/books/images/9780062457714.jpg,330,495,http://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713?tag=NYTBSREV-20,,,,,,advice-how-to-and-miscellaneous,"[2023, 7, 30]",July
