,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
202,8,6,22,0,0,0063251922,9780063251922,Harper,A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
203,9,9,6,0,0,1984879294,9781984879295,Pamela Dorman,Drastic changes and a pair of six-inch high Christian Louboutin red crocodile shoes shake up the lives of two women.,0.00,SOMEONE ELSE'S SHOES,Jojo Moyes,by Jojo Moyes,,https://storage.googleapis.com/du-prd/books/images/9781984879295.jpg,331,500,https://www.amazon.com/dp/1984879294?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
204,10,12,4,0,0,0593490142,9780593490143,Viking,A film professor and podcaster is invited back to teach a course at the boarding school where her roommate was murdered.,0.00,I HAVE SOME QUESTIONS FOR YOU,Rebecca Makkai,by Rebecca Makkai,,https://storage.googleapis.com/du-prd/books/images/9780593490143.jpg,331,500,https://www.amazon.com/dp/0593490142?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
205,11,13,9,0,0,0063204150,9780063204157,Ecco,A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.,0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
206,12,10,3,0,0,1635577926,9781635577921,Bloomsbury,"A prequel to “The Priory of the Orange Tree.” When the Dreadmount erupts, several women must protect humankind.",0.00,A DAY OF FALLEN NIGHT,Samantha Shannon,by Samantha Shannon,,https://storage.googleapis.com/du-prd/books/images/9781635577921.jpg,332,500,https://www.amazon.com/dp/1635577926?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
207,13,0,1,0,0,0802162363,9780802162366,Atlantic Monthly,The 32nd book in the Commissario Brunetti series. Brunetti looks into the murder of an undocumented Sri Lankan immigrant.,0.00,SO SHALL YOU REAP,Donna Leon,by Donna Leon,,https://storage.googleapis.com/du-prd/books/images/9780802162366.jpg,320,500,https://www.amazon.com/dp/0802162363?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
208,14,14,24,0,0,1984818384,9781984818386,Ballantine,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
209,15,7,2,0,0,0778387119,9780778387114,Park Row,"In 1873, a woman seeking answers about her sister’s death accompanies a spiritualist to look into a murder.",0.00,THE LONDON SÉANCE SOCIETY,Sarah Penner,by Sarah Penner,,https://storage.googleapis.com/du-prd/books/images/9780778387114.jpg,330,500,https://www.amazon.com/dp/0778387119?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 2]",April
210,1,3,46,0,0,038554734X,9780385547345,Doubleday,A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.,0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
211,2,1,2,0,0,1538748363,9781538748367,Grand Central,A man imprisoned for murdering his 3-year-old son becomes convinced his son is still alive and plans an escape.,0.00,I WILL FIND YOU,Harlan Coben,by Harlan Coben,,https://storage.googleapis.com/du-prd/books/images/9781538748367.jpg,331,500,https://www.amazon.com/dp/1538748363?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
212,3,0,1,0,0,031645737X,9780316457378,"Little, Brown",A botched field operation and a terrorist plot endanger Amy Cornwall and her family.,0.00,COUNTDOWN,James Patterson and Brendan DuBois,by James Patterson and Brendan DuBois,,https://storage.googleapis.com/du-prd/books/images/9780316457378.jpg,331,500,https://www.amazon.com/dp/031645737X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
213,4,2,2,0,0,0593243730,9780593243732,Dial,"In a homage to Louisa May Alcott’s “Little Women,” a young man’s dark past resurfaces as he gets to know the family of his college sweetheart.",0.00,HELLO BEAUTIFUL,Ann Napolitano,by Ann Napolitano,,https://storage.googleapis.com/du-prd/books/images/9780593243732.jpg,330,500,https://www.amazon.com/dp/0593243730?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
214,5,4,26,0,0,0593321200,9780593321201,Knopf,Two friends find their partnership challenged in the world of video game design.,0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
215,6,6,3,0,0,059349069X,9780593490693,Pamela Dorman,Three women navigate their roles in a well-to-do family living in Brooklyn Heights.,0.00,PINEAPPLE STREET,Jenny Jackson,by Jenny Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593490693.jpg,331,500,https://www.amazon.com/dp/059349069X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
216,7,0,1,0,0,0062867989,9780062867988,Harper,"In 1947, Elinor White, a former wartime operative, must face an organized crime gang in London.",0.00,THE WHITE LADY,Jacqueline Winspear,by Jacqueline Winspear,,https://storage.googleapis.com/du-prd/books/images/9780062867988.jpg,331,500,https://www.amazon.com/dp/0062867989?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
217,8,5,4,0,0,0593331303,9780593331309,Putnam,The 23rd book in the Joe Pickett series. Joe and Nate might be on opposite sides for the first time.,0.00,STORM WATCH,C.J. Box,by C.J. Box,,https://storage.googleapis.com/du-prd/books/images/9780593331309.jpg,332,500,https://www.amazon.com/dp/0593331303?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
218,9,8,23,0,0,0063251922,9780063251922,Harper,A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
219,10,0,1,0,0,1984804499,9781984804495,Berkley,"The 29th book in the Anita Blake, Vampire Hunter series. Anita and Jean-Claude get engaged and an ancient evil comes to St. Louis.",0.00,SMOLDER,Laurell K. Hamilton,by Laurell K. Hamilton,,https://storage.googleapis.com/du-prd/books/images/9781984804495.jpg,331,500,https://www.amazon.com/dp/1984804499?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
220,11,11,10,0,0,0063204150,9780063204157,Ecco,A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.,0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
221,12,9,7,0,0,1984879294,9781984879295,Pamela Dorman,Drastic changes and a pair of six-inch high Christian Louboutin red crocodile shoes shake up the lives of two women.,0.00,SOMEONE ELSE'S SHOES,Jojo Moyes,by Jojo Moyes,,https://storage.googleapis.com/du-prd/books/images/9781984879295.jpg,331,500,https://www.amazon.com/dp/1984879294?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
222,13,10,5,0,0,0593490142,9780593490143,Viking,A film professor and podcaster is invited back to teach a course at the boarding school where her roommate was murdered.,0.00,I HAVE SOME QUESTIONS FOR YOU,Rebecca Makkai,by Rebecca Makkai,,https://storage.googleapis.com/du-prd/books/images/9780593490143.jpg,331,500,https://www.amazon.com/dp/0593490142?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
223,14,7,3,0,0,1984821806,9781984821805,Delacorte,A divorced mother of twins and chief executive of a luxury department store goes against a wealthy investor looking to take it over.,0.00,WORTHY OPPONENTS,Danielle Steel,by Danielle Steel,,https://storage.googleapis.com/du-prd/books/images/9781984821805.jpg,330,500,https://www.amazon.com/dp/1984821806?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
224,15,14,25,0,0,1984818384,9781984818386,Ballantine,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 9]",April
225,1,1,47,0,0,038554734X,9780385547345,Doubleday,A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.,0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
226,2,0,1,0,0,1501117297,9781501117299,Scribner,"Nine years after being cast out, a young woman returns to reclaim her place in her family and comes into her own as a bootlegger.",0.00,HANG THE MOON,Jeannette Walls,by Jeannette Walls,,https://storage.googleapis.com/du-prd/books/images/9781501117299.jpg,331,500,https://www.amazon.com/dp/1501117297?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
227,3,4,3,0,0,0593243730,9780593243732,Dial,"In a homage to Louisa May Alcott’s “Little Women,” a young man’s dark past resurfaces as he gets to know the family of his college sweetheart.",0.00,HELLO BEAUTIFUL,Ann Napolitano,by Ann Napolitano,,https://storage.googleapis.com/du-prd/books/images/9780593243732.jpg,330,500,https://www.amazon.com/dp/0593243730?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
228,4,0,1,0,0,0525539808,9780525539803,Putnam,"The lives of a lemon grower, a young lawyer, a new mother and a reclusive goatherd collide in Sicily during the rise of the Mafia.",0.00,LOYALTY,Lisa Scottoline,by Lisa Scottoline,,https://storage.googleapis.com/du-prd/books/images/9780525539803.jpg,331,500,https://www.amazon.com/dp/0525539808?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
229,5,5,27,0,0,0593321200,9780593321201,Knopf,Two friends find their partnership challenged in the world of video game design.,0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
230,6,2,3,0,0,1538748363,9781538748367,Grand Central,A man imprisoned for murdering his 3-year-old son becomes convinced his son is still alive and plans an escape.,0.00,I WILL FIND YOU,Harlan Coben,by Harlan Coben,,https://storage.googleapis.com/du-prd/books/images/9781538748367.jpg,331,500,https://www.amazon.com/dp/1538748363?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
231,7,3,2,0,0,031645737X,9780316457378,"Little, Brown",A botched field operation and a terrorist plot endanger Amy Cornwall and her family.,0.00,COUNTDOWN,James Patterson and Brendan DuBois,by James Patterson and Brendan DuBois,,https://storage.googleapis.com/du-prd/books/images/9780316457378.jpg,331,500,https://www.amazon.com/dp/031645737X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
232,8,6,4,0,0,059349069X,9780593490693,Pamela Dorman,Three women navigate their roles in a well-to-do family living in Brooklyn Heights.,0.00,PINEAPPLE STREET,Jenny Jackson,by Jenny Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593490693.jpg,331,500,https://www.amazon.com/dp/059349069X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
233,9,9,24,0,0,0063251922,9780063251922,Harper,A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
234,10,11,11,0,0,0063204150,9780063204157,Ecco,A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.,0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
235,11,12,8,0,0,1984879294,9781984879295,Pamela Dorman,Drastic changes and a pair of six-inch high Christian Louboutin red crocodile shoes shake up the lives of two women.,0.00,SOMEONE ELSE'S SHOES,Jojo Moyes,by Jojo Moyes,,https://storage.googleapis.com/du-prd/books/images/9781984879295.jpg,331,500,https://www.amazon.com/dp/1984879294?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
236,12,8,5,0,0,0593331303,9780593331309,Putnam,The 23rd book in the Joe Pickett series. Joe and Nate might be on opposite sides for the first time.,0.00,STORM WATCH,C.J. Box,by C.J. Box,,https://storage.googleapis.com/du-prd/books/images/9780593331309.jpg,332,500,https://www.amazon.com/dp/0593331303?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
237,13,0,1,0,0,0316543039,9780316543033,"Little, Brown",A collection of poems by the author of “How the Word Is Passed.”,0.00,ABOVE GROUND,Clint Smith,by Clint Smith,,https://storage.googleapis.com/du-prd/books/images/9780316543033.jpg,323,500,https://www.amazon.com/dp/0316543039?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
238,14,13,6,0,0,0593490142,9780593490143,Viking,A film professor and podcaster is invited back to teach a course at the boarding school where her roommate was murdered.,0.00,I HAVE SOME QUESTIONS FOR YOU,Rebecca Makkai,by Rebecca Makkai,,https://storage.googleapis.com/du-prd/books/images/9780593490143.jpg,331,500,https://www.amazon.com/dp/0593490142?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
239,15,15,26,0,0,1984818384,9781984818386,Ballantine,"After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush.",0.00,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,by Jodi Picoult and Jennifer Finney Boylan,,https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg,328,500,https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 16]",April
240,1,1,48,0,0,038554734X,9780385547345,Doubleday,A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.,0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
241,2,0,1,0,0,0063020890,9780063020894,Mariner,"An unemployed journalist connects events in a true-crime book, which details a long-buried murder in 1959 in South Australia, to her own family.",0.00,HOMECOMING,Kate Morton,by Kate Morton,,https://storage.googleapis.com/du-prd/books/images/9780063020894.jpg,334,500,https://www.amazon.com/dp/0063020890?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
242,3,0,1,0,0,0399590943,9780399590948,Random House,A late-night show’s sketch writer may become involved with a pop music sensation who is a guest host.,0.00,ROMANTIC COMEDY,Curtis Sittenfeld,by Curtis Sittenfeld,,https://storage.googleapis.com/du-prd/books/images/9780399590948.jpg,329,500,https://www.amazon.com/dp/0399590943?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
243,4,2,2,0,0,1501117297,9781501117299,Scribner,"Nine years after being cast out, a young woman returns to reclaim her place in her family and comes into her own as a bootlegger.",0.00,HANG THE MOON,Jeannette Walls,by Jeannette Walls,,https://storage.googleapis.com/du-prd/books/images/9781501117299.jpg,331,500,https://www.amazon.com/dp/1501117297?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
244,5,5,28,0,0,0593321200,9780593321201,Knopf,Two friends find their partnership challenged in the world of video game design.,0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
245,6,3,4,0,0,0593243730,9780593243732,Dial,"In a homage to Louisa May Alcott’s “Little Women,” a young man’s dark past resurfaces as he gets to know the family of his college sweetheart.",0.00,HELLO BEAUTIFUL,Ann Napolitano,by Ann Napolitano,,https://storage.googleapis.com/du-prd/books/images/9780593243732.jpg,330,500,https://www.amazon.com/dp/0593243730?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
246,7,0,1,0,0,1250899656,9781250899651,Tor,Tress stows away on a ship to look for the Sorceress of the Midnight Sea.,0.00,TRESS OF THE EMERALD SEA,Brandon Sanderson,by Brandon Sanderson,,https://storage.googleapis.com/du-prd/books/images/9781250899651.jpg,328,500,https://www.amazon.com/dp/1250899656?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
247,8,0,1,0,0,1250229707,9781250229700,St. Martin's,"The marriage between a couple, who live in a cottage near cliffs where people try to end their lives, begins to crack.",0.00,THE SOULMATE,Sally Hepworth,by Sally Hepworth,,https://storage.googleapis.com/du-prd/books/images/9781250229700.jpg,329,500,https://www.amazon.com/dp/1250229707?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
248,9,6,4,0,0,1538748363,9781538748367,Grand Central,A man imprisoned for murdering his 3-year-old son becomes convinced his son is still alive and plans an escape.,0.00,I WILL FIND YOU,Harlan Coben,by Harlan Coben,,https://storage.googleapis.com/du-prd/books/images/9781538748367.jpg,331,500,https://www.amazon.com/dp/1538748363?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
249,10,7,3,0,0,031645737X,9780316457378,"Little, Brown",A botched field operation and a terrorist plot endanger Amy Cornwall and her family.,0.00,COUNTDOWN,James Patterson and Brendan DuBois,by James Patterson and Brendan DuBois,,https://storage.googleapis.com/du-prd/books/images/9780316457378.jpg,331,500,https://www.amazon.com/dp/031645737X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
250,11,8,5,0,0,059349069X,9780593490693,Pamela Dorman,Three women navigate their roles in a well-to-do family living in Brooklyn Heights.,0.00,PINEAPPLE STREET,Jenny Jackson,by Jenny Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593490693.jpg,331,500,https://www.amazon.com/dp/059349069X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
251,12,9,25,0,0,0063251922,9780063251922,Harper,A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
252,13,10,12,0,0,0063204150,9780063204157,Ecco,A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.,0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
253,14,0,1,0,0,1668007568,9781668007563,Atria,"At a building project in remote northern Canada, a woman is on a secret mission to monitor the architect in charge.",0.00,CAMP ZERO,Michelle Min Sterling,by Michelle Min Sterling,,https://storage.googleapis.com/du-prd/books/images/9781668007563.jpg,329,500,https://www.amazon.com/dp/1668007568?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
254,15,13,2,0,0,0316543039,9780316543033,"Little, Brown",A collection of poems by the author of “How the Word Is Passed.”,0.00,ABOVE GROUND,Clint Smith,by Clint Smith,,https://storage.googleapis.com/du-prd/books/images/9780316543033.jpg,323,500,https://www.amazon.com/dp/0316543039?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 23]",April
255,1,0,1,0,0,0593422414,9780593422410,Putnam,The second book in the Letty Davenport series. Letty takes an undercover assignment that puts her in harm’s way with a group of hackers.,0.00,DARK ANGEL,John Sandford,by John Sandford,,https://storage.googleapis.com/du-prd/books/images/9780593422410.jpg,331,500,https://www.amazon.com/dp/0593422414?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
256,2,1,49,0,0,038554734X,9780385547345,Doubleday,A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.,0.00,LESSONS IN CHEMISTRY,Bonnie Garmus,by Bonnie Garmus,,https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg,328,500,https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
257,3,0,1,0,0,1668010410,9781668010419,Marysue Rucci,Death and trouble loom over a reunion marking 10 years since tragedy befell a group of high school seniors.,0.00,THE ONLY SURVIVORS,Megan Miranda,by Megan Miranda,,https://storage.googleapis.com/du-prd/books/images/9781668010419.jpg,329,500,https://www.amazon.com/dp/1668010410?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
258,4,6,5,0,0,0593243730,9780593243732,Dial,"In a homage to Louisa May Alcott’s “Little Women,” a young man’s dark past resurfaces as he gets to know the family of his college sweetheart.",0.00,HELLO BEAUTIFUL,Ann Napolitano,by Ann Napolitano,,https://storage.googleapis.com/du-prd/books/images/9780593243732.jpg,330,500,https://www.amazon.com/dp/0593243730?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
259,5,5,29,0,0,0593321200,9780593321201,Knopf,Two friends find their partnership challenged in the world of video game design.,0.00,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,by Gabrielle Zevin,,https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg,329,500,https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
260,6,4,3,0,0,1501117297,9781501117299,Scribner,"Nine years after being cast out, a young woman returns to reclaim her place in her family and comes into her own as a bootlegger.",0.00,HANG THE MOON,Jeannette Walls,by Jeannette Walls,,https://storage.googleapis.com/du-prd/books/images/9781501117299.jpg,331,500,https://www.amazon.com/dp/1501117297?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
261,7,0,1,0,0,1982180021,9781982180027,Gallery,The 21st book in the Black Dagger Brotherhood series. A fallen angel meets a mysterious female.,0.00,LASSITER,J.R. Ward,by J.R. Ward,,https://storage.googleapis.com/du-prd/books/images/9781982180027.jpg,323,500,https://www.amazon.com/dp/1982180021?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
262,8,3,2,0,0,0399590943,9780399590948,Random House,A late-night show’s sketch writer may become involved with a pop music sensation who is a guest host.,0.00,ROMANTIC COMEDY,Curtis Sittenfeld,by Curtis Sittenfeld,,https://storage.googleapis.com/du-prd/books/images/9780399590948.jpg,329,500,https://www.amazon.com/dp/0399590943?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
263,9,0,1,0,0,0316406201,9780316406208,"Little, Brown",Secrets and hopes get unpacked when a mother and daughter vacation together in Paris.,0.00,THINGS I WISH I TOLD MY MOTHER,Susan Patterson and Susan DiLallo with James Patterson,by Susan Patterson and Susan DiLallo with James Patterson,,https://storage.googleapis.com/du-prd/books/images/9780316406208.jpg,331,500,https://www.amazon.com/dp/0316406201?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
264,10,2,2,0,0,0063020890,9780063020894,Mariner,"An unemployed journalist connects events in a true-crime book, which details a long-buried murder in 1959 in South Australia, to her own family.",0.00,HOMECOMING,Kate Morton,by Kate Morton,,https://storage.googleapis.com/du-prd/books/images/9780063020894.jpg,334,500,https://www.amazon.com/dp/0063020890?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
265,11,9,5,0,0,1538748363,9781538748367,Grand Central,A man imprisoned for murdering his 3-year-old son becomes convinced his son is still alive and plans an escape.,0.00,I WILL FIND YOU,Harlan Coben,by Harlan Coben,,https://storage.googleapis.com/du-prd/books/images/9781538748367.jpg,331,500,https://www.amazon.com/dp/1538748363?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
266,12,13,13,0,0,0063204150,9780063204157,Ecco,A widow working the night shift at the Sowell Bay Aquarium is aided in solving a mystery by a giant Pacific octopus living there.,0.00,REMARKABLY BRIGHT CREATURES,Shel Van Pelt,by Shelby Van Pelt,,https://storage.googleapis.com/du-prd/books/images/9780063204157.jpg,329,500,https://www.amazon.com/dp/0063204150?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
267,13,12,26,0,0,0063251922,9780063251922,Harper,A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.,0.00,DEMON COPPERHEAD,Barbara Kingsolver,by Barbara Kingsolver,,https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg,329,500,https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
268,14,11,6,0,0,059349069X,9780593490693,Pamela Dorman,Three women navigate their roles in a well-to-do family living in Brooklyn Heights.,0.00,PINEAPPLE STREET,Jenny Jackson,by Jenny Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593490693.jpg,331,500,https://www.amazon.com/dp/059349069X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
269,15,10,4,0,0,031645737X,9780316457378,"Little, Brown",A botched field operation and a terrorist plot endanger Amy Cornwall and her family.,0.00,COUNTDOWN,James Patterson and Brendan DuBois,by James Patterson and Brendan DuBois,,https://storage.googleapis.com/du-prd/books/images/9780316457378.jpg,331,500,https://www.amazon.com/dp/031645737X?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 4, 30]",April
270,1,0,1,0,0,1538750635,9781538750636,Grand Central,A former detective becomes the prime suspect in a murder case involving a man with mob ties who was in witness protection.,0.00,SIMPLY LIES,David Baldacci,by David Baldacci,,https://storage.googleapis.com/du-prd/books/images/9781538750636.jpg,331,500,https://www.amazon.com/dp/1538750635?tag=NYTBSREV-20,,,,,,hardcover-fiction,"[2023, 5, 7]",May
