,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
0,1,1,718,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
1,2,2,717,0,0,054579143X,9780545791434,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
2,3,3,653,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 1, 1]",January
3,4,4,64,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
4,5,6,312,0,0,0375813659,9780375813658,Stepping Stone/Random House,These siblings can overcome space and time.,0.00,MAGIC TREE HOUSE,Mary Pope Osborne.,by Mary Pope Osborne. Illustrated by Sal Murdocca,Illustrated by Sal Murdocca,https://storage.googleapis.com/du-prd/books/images/9780307980403.jpg,326,495,http://www.amazon.com/High-Tide-Hawaii-Magic-House/dp/0375806164?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
5,6,9,299,0,0,1338814494,9781338814491,Scholastic,Boys and their principal fight evil.,0.00,CAPTAIN UNDERPANTS,and   Dav Pilkey,written and illustrated by Dav Pilkey,written and illustrated by Dav Pilkey,https://storage.googleapis.com/du-prd/books/images/9780545175340.jpg,329,475,http://www.amazon.com/Captain-Underpants-Revolting-Radioactive-Robo-Boxers/dp/0545175364?tag=NYTBSREV-20,,https://www.nytimes.com/2011/06/29/books/review/childrens-books-super-diaper-baby-2-by-dav-pilkey.html,,,,series-books,"[2023, 1, 1]",January
6,7,5,35,0,0,1442498323,9781442498327,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
7,8,7,194,0,0,0545855721,9780545855723,Scholastic,Only the five dragonets of destiny can unite the seven warring dragon tribes.,0.00,WINGS OF FIRE,Tui T. Sutherland,by Tui T. Sutherland,,https://storage.googleapis.com/du-prd/books/images/9780545349215.jpg,328,495,http://www.amazon.com/Wings-Fire-Book-Five-Brightest/dp/0545349222?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
8,9,10,16,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
9,10,8,123,0,0,0670016616,9780670016617,Viking,Jack and his friends fight for their lives through the zombie apocalypse.,0.00,THE LAST KIDS ON EARTH,Max Brallier.,by Max Brallier. Illustrated by Douglas Holgate,Illustrated by Douglas Holgate,https://storage.googleapis.com/du-prd/books/images/9780425288719.jpg,324,495,https://www.amazon.com/Last-Kids-Earth-Nightmare-King/dp/0425288714?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 1]",January
10,1,1,719,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
11,2,2,718,0,0,054579143X,9780545791434,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
12,3,4,65,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
13,4,6,300,0,0,1338814494,9781338814491,Scholastic,Boys and their principal fight evil.,0.00,CAPTAIN UNDERPANTS,and   Dav Pilkey,written and illustrated by Dav Pilkey,written and illustrated by Dav Pilkey,https://storage.googleapis.com/du-prd/books/images/9780545175340.jpg,329,475,http://www.amazon.com/Captain-Underpants-Revolting-Radioactive-Robo-Boxers/dp/0545175364?tag=NYTBSREV-20,,https://www.nytimes.com/2011/06/29/books/review/childrens-books-super-diaper-baby-2-by-dav-pilkey.html,,,,series-books,"[2023, 1, 8]",January
14,5,3,654,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 1, 8]",January
15,6,7,36,0,0,1416968296,9781416968290,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
16,7,9,17,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
17,8,10,124,0,0,0670016616,9780670016617,Viking,Jack and his friends fight for their lives through the zombie apocalypse.,0.00,THE LAST KIDS ON EARTH,Max Brallier.,by Max Brallier. Illustrated by Douglas Holgate,Illustrated by Douglas Holgate,https://storage.googleapis.com/du-prd/books/images/9780425288719.jpg,324,495,https://www.amazon.com/Last-Kids-Earth-Nightmare-King/dp/0425288714?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
18,9,8,195,0,0,0545855721,9780545855723,Scholastic,Only the five dragonets of destiny can unite the seven warring dragon tribes.,0.00,WINGS OF FIRE,Tui T. Sutherland,by Tui T. Sutherland,,https://storage.googleapis.com/du-prd/books/images/9780545349215.jpg,328,495,http://www.amazon.com/Wings-Fire-Book-Five-Brightest/dp/0545349222?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
19,10,0,20,0,0,1368077560,9781368077569,Disney-Hyperion,A twist on Disney's greatest tales.,0.00,A TWISTED TALE,Liz Braswell,by Liz Braswell,,https://storage.googleapis.com/du-prd/books/images/9781484781302.jpg,330,495,https://www.amazon.com/Straight-Till-Morning-Twisted-Tale/dp/1484781309?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 8]",January
20,1,2,719,0,0,054579143X,9780545791434,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
21,2,1,720,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
22,3,3,66,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
23,4,7,18,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
24,5,0,58,0,0,1619630346,9781619630345,Bloomsbury,Celaena must battle evil forces threatening her realm.,0.00,THRONE OF GLASS,Sarah J. Maas,by Sarah J. Maas,,https://storage.googleapis.com/du-prd/books/images/9781619630666.jpg,315,475,http://www.amazon.com/Heir-Fire-Throne-Glass-Book-ebook/dp/B00I43Z1J0?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
25,6,6,37,0,0,1416968296,9781416968290,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
26,7,0,5,0,0,0316341886,9780316341882,"Little, Brown",Emilia's quest to seek out her sister's killer and exact vengeance.,0.00,KINGDOM OF THE WICKED,Kerri Maniscalco,by Kerri Maniscalco,,https://storage.googleapis.com/du-prd/books/images/9780316341882.jpg,329,500,https://www.amazon.com/dp/0316341886?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
27,8,0,24,0,0,031631031X,9780316310314,"Little, Brown",Jude’s quest to become the first mortal queen of the High Court of Faerie.,0.00,FOLK OF THE AIR,Holly Black,by Holly Black,,https://storage.googleapis.com/du-prd/books/images/9780316310406.jpg,330,494,https://www.amazon.com/Queen-Nothing-Folk-Air-Book-ebook/dp/B07PKRXQDH?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
28,9,10,21,0,0,1368077560,9781368077569,Disney-Hyperion,A twist on Disney's greatest tales.,0.00,A TWISTED TALE,Liz Braswell,by Liz Braswell,,https://storage.googleapis.com/du-prd/books/images/9781484781302.jpg,330,495,https://www.amazon.com/Straight-Till-Morning-Twisted-Tale/dp/1484781309?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
29,10,0,16,0,0,1649371497,9781649371492,Entangled Teen,Grace attends Katmere Academy among supernatural beings.,0.00,CRAVE,Tracy Wolff,by Tracy Wolff,,https://storage.googleapis.com/du-prd/books/images/9781682816158.jpg,333,500,https://www.amazon.com/dp/1640638954?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 15]",January
30,1,2,721,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
31,2,3,67,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
32,3,1,720,0,0,054579143X,9780545791434,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
33,4,4,19,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
34,5,5,59,0,0,1619630346,9781619630345,Bloomsbury,Celaena must battle evil forces threatening her realm.,0.00,THRONE OF GLASS,Sarah J. Maas,by Sarah J. Maas,,https://storage.googleapis.com/du-prd/books/images/9781619630666.jpg,315,475,http://www.amazon.com/Heir-Fire-Throne-Glass-Book-ebook/dp/B00I43Z1J0?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
35,6,6,38,0,0,1416968296,9781416968290,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
36,7,0,655,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 1, 22]",January
37,8,8,25,0,0,031631031X,9780316310314,"Little, Brown",Jude’s quest to become the first mortal queen of the High Court of Faerie.,0.00,FOLK OF THE AIR,Holly Black,by Holly Black,,https://storage.googleapis.com/du-prd/books/images/9780316310406.jpg,330,494,https://www.amazon.com/Queen-Nothing-Folk-Air-Book-ebook/dp/B07PKRXQDH?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
38,9,0,301,0,0,1338814494,9781338814491,Scholastic,Boys and their principal fight evil.,0.00,CAPTAIN UNDERPANTS,and   Dav Pilkey,written and illustrated by Dav Pilkey,written and illustrated by Dav Pilkey,https://storage.googleapis.com/du-prd/books/images/9780545175340.jpg,329,475,http://www.amazon.com/Captain-Underpants-Revolting-Radioactive-Robo-Boxers/dp/0545175364?tag=NYTBSREV-20,,https://www.nytimes.com/2011/06/29/books/review/childrens-books-super-diaper-baby-2-by-dav-pilkey.html,,,,series-books,"[2023, 1, 22]",January
39,10,0,196,0,0,0545349230,9780545349239,Scholastic,Only the five dragonets of destiny can unite the seven warring dragon tribes.,0.00,WINGS OF FIRE,Tui T. Sutherland,by Tui T. Sutherland,,https://storage.googleapis.com/du-prd/books/images/9780545349215.jpg,328,495,http://www.amazon.com/Wings-Fire-Book-Five-Brightest/dp/0545349222?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 22]",January
40,1,1,722,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
41,2,2,68,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
42,3,3,721,0,0,054579143X,9780545791434,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
43,4,4,20,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
44,5,5,60,0,0,1619630346,9781619630345,Bloomsbury,Celaena must battle evil forces threatening her realm.,0.00,THRONE OF GLASS,Sarah J. Maas,by Sarah J. Maas,,https://storage.googleapis.com/du-prd/books/images/9781619630666.jpg,315,475,http://www.amazon.com/Heir-Fire-Throne-Glass-Book-ebook/dp/B00I43Z1J0?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
45,6,6,39,0,0,1416968296,9781416968290,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
46,7,7,656,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 1, 29]",January
47,8,9,302,0,0,1338814494,9781338814491,Scholastic,Boys and their principal fight evil.,0.00,CAPTAIN UNDERPANTS,and   Dav Pilkey,written and illustrated by Dav Pilkey,written and illustrated by Dav Pilkey,https://storage.googleapis.com/du-prd/books/images/9780545175340.jpg,329,475,http://www.amazon.com/Captain-Underpants-Revolting-Radioactive-Robo-Boxers/dp/0545175364?tag=NYTBSREV-20,,https://www.nytimes.com/2011/06/29/books/review/childrens-books-super-diaper-baby-2-by-dav-pilkey.html,,,,series-books,"[2023, 1, 29]",January
48,9,8,26,0,0,031631031X,9780316310314,"Little, Brown",Jude’s quest to become the first mortal queen of the High Court of Faerie.,0.00,FOLK OF THE AIR,Holly Black,by Holly Black,,https://storage.googleapis.com/du-prd/books/images/9780316310406.jpg,330,494,https://www.amazon.com/Queen-Nothing-Folk-Air-Book-ebook/dp/B07PKRXQDH?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
49,10,10,197,0,0,0545349230,9780545349239,Scholastic,Only the five dragonets of destiny can unite the seven warring dragon tribes.,0.00,WINGS OF FIRE,Tui T. Sutherland,by Tui T. Sutherland,,https://storage.googleapis.com/du-prd/books/images/9780545349215.jpg,328,495,http://www.amazon.com/Wings-Fire-Book-Five-Brightest/dp/0545349222?tag=NYTBSREV-20,,,,,,series-books,"[2023, 1, 29]",January
50,1,1,723,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
51,2,2,69,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
52,3,3,722,0,0,059035342X,9780590353427,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
53,4,4,21,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
54,5,5,61,0,0,1619630346,9781619630345,Bloomsbury,Celaena must battle evil forces threatening her realm.,0.00,THRONE OF GLASS,Sarah J. Maas,by Sarah J. Maas,,https://storage.googleapis.com/du-prd/books/images/9781619630666.jpg,315,475,http://www.amazon.com/Heir-Fire-Throne-Glass-Book-ebook/dp/B00I43Z1J0?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
55,6,6,40,0,0,1416968296,9781416968290,Simon & Schuster,"A beach house, summer love and enduring friendships.",0.00,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,by Jenny Han,,https://storage.googleapis.com/du-prd/books/images/9781416995586.jpg,266,400,http://www.amazon.com/Well-Always-Summer-Turned-Pretty/dp/1416995587?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
56,7,7,657,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 2, 5]",February
57,8,8,303,0,0,1338814494,9781338814491,Scholastic,Boys and their principal fight evil.,0.00,CAPTAIN UNDERPANTS,and   Dav Pilkey,written and illustrated by Dav Pilkey,written and illustrated by Dav Pilkey,https://storage.googleapis.com/du-prd/books/images/9780545175340.jpg,329,475,http://www.amazon.com/Captain-Underpants-Revolting-Radioactive-Robo-Boxers/dp/0545175364?tag=NYTBSREV-20,,https://www.nytimes.com/2011/06/29/books/review/childrens-books-super-diaper-baby-2-by-dav-pilkey.html,,,,series-books,"[2023, 2, 5]",February
58,9,9,27,0,0,031631031X,9780316310314,"Little, Brown",Jude’s quest to become the first mortal queen of the High Court of Faerie.,0.00,FOLK OF THE AIR,Holly Black,by Holly Black,,https://storage.googleapis.com/du-prd/books/images/9780316310406.jpg,330,494,https://www.amazon.com/Queen-Nothing-Folk-Air-Book-ebook/dp/B07PKRXQDH?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
59,10,0,130,0,0,0448447231,9780448447230,Penguin Workshop,Biographies unlock legendary lives.,0.00,WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,by Jim Gigliotti and others; various illustrators,,https://storage.googleapis.com/du-prd/books/images/9780448482996.jpg,330,474,http://www.amazon.com/Who-Was-Mother-Teresa-Gigliotti/dp/0448482991?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 5]",February
60,1,1,724,0,0,141976294X,9781419762949,Amulet,The travails and challenges of adolescence.,0.00,DIARY OF A WIMPY KID,and   Jeff Kinney,written and illustrated by Jeff Kinney,written and illustrated by Jeff Kinney,https://storage.googleapis.com/du-prd/books/images/9781419711329.jpg,330,484,http://www.amazon.com/Diary-Wimpy-Kid-Hard-Luck/dp/1419711326?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 12]",February
61,2,2,70,0,0,1984896393,9781984896391,Delacorte,Pippa Fitz-Amobi solves murderous crimes.,0.00,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,by Holly Jackson,,https://storage.googleapis.com/du-prd/books/images/9780593379851.jpg,331,500,https://www.amazon.com/dp/0593379853?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 12]",February
62,3,3,723,0,0,059035342X,9780590353427,Scholastic,A wizard hones his conjuring skills in the service of fighting evil.,0.00,HARRY POTTER,J.K. Rowling,by J.K. Rowling,,https://storage.googleapis.com/du-prd/books/images/9780590353427.jpg,328,495,http://www.amazon.com/Harry-Potter-And-Order-Phoenix/dp/0439358078?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 12]",February
63,4,5,62,0,0,1619630346,9781619630345,Bloomsbury,Celaena must battle evil forces threatening her realm.,0.00,THRONE OF GLASS,Sarah J. Maas,by Sarah J. Maas,,https://storage.googleapis.com/du-prd/books/images/9781619630666.jpg,315,475,http://www.amazon.com/Heir-Fire-Throne-Glass-Book-ebook/dp/B00I43Z1J0?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 12]",February
64,5,4,22,0,0,0759555400,9780759555402,"Little, Brown",Avery Grambs tries to figure out why an inheritance from a stranger was bestowed upon her.,0.00,THE INHERITANCE GAMES,Jennifer Lynn Barnes,by Jennifer Lynn Barnes,,https://storage.googleapis.com/du-prd/books/images/9780316370950.jpg,333,500,https://www.amazon.com/dp/0316370959?tag=NYTBSREV-20,,,,,,series-books,"[2023, 2, 12]",February
65,6,7,658,0,0,1484707230,9781484707234,Disney-Hyperion,A boy battles mythological monsters.,0.00,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,by Rick Riordan,,https://storage.googleapis.com/du-prd/books/images/9781423131892.jpg,319,495,http://www.amazon.com/Titans-Curse-Percy-Jackson-Olympians/dp/1423101480?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/05/31/books/review/Devereaux-t.html,,series-books,"[2023, 2, 12]",February
