,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
441,2,0,0,0,0,0547577311,9780547577319,Clarion,,0.00,A LONG WALK TO WATER,Linda Sue Park,by Linda Sue Park,,https://storage.googleapis.com/du-prd/books/images/9780547577319.jpg,328,495,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
442,3,0,0,0,0,1339023792,9781339023793,Scholastic,,0.00,THE  BAD GUYS: A VERY BAD HOLIDAY,Kate Howard,by Kate Howard,,https://storage.googleapis.com/du-prd/books/images/9781339023793.jpg,344,500,https://www.amazon.com/dp/1339023792?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
443,4,0,0,0,0,0593483618,9780593483619,Yearling,,0.00,RAVENFALL,Kalyn Josephson,by Kalyn Josephson,,https://storage.googleapis.com/du-prd/books/images/9780593483619.jpg,331,500,https://www.amazon.com/dp/0593483618?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
444,5,0,0,0,0,1338053809,9781338053807,Scholastic,,0.00,RESTART,Gordon Korman,by Gordon Korman,,https://storage.googleapis.com/du-prd/books/images/9781338053807.jpg,330,480,https://www.amazon.com/Restart-Gordon-Korman/dp/1338053809?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
445,6,0,0,0,0,006289594X,9780062895943,Greenwillow,,0.00,A WOLF CALLED WANDER,Rosanne Parry.,by Rosanne Parry. Illustrated by Mónica Armiño,Illustrated by Mónica Armiño,https://storage.googleapis.com/du-prd/books/images/9780062895936.jpg,328,495,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
446,7,0,0,0,0,0593377370,9780593377376,Yearling,,0.00,KILLERS OF THE FLOWER MOON: ADAPTED FOR YOUNG READERS,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780593377376.jpg,331,500,https://www.amazon.com/dp/0593377370?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
447,8,0,0,0,0,0060530944,9780060530945,HarperCollins,,0.00,THE GRAVEYARD BOOK,Neil Gaiman.,by Neil Gaiman. Illustrated by Dave McKean,Illustrated by Dave McKean,https://storage.googleapis.com/du-prd/books/images/9780060530945.jpg,266,400,http://www.amazon.com/The-Graveyard-Book-Neil-Gaiman/dp/0060530928?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/02/15/books/review/Edinger-t.html,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
448,9,0,0,0,0,133901498X,9781339014982,Scholastic,,0.00,SCARIEST. BOOK. EVER,R.L. Stine,by R.L. Stine,,https://storage.googleapis.com/du-prd/books/images/9781339014982.jpg,344,500,https://www.amazon.com/dp/133901498X?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
449,10,0,0,0,0,0062377027,9780062377029,Balzer + Bray,,0.00,PAX,Sara Pennypacker.,Sara Pennypacker. Illustrated by Jon Klassen,Illustrated by Jon Klassen,https://storage.googleapis.com/du-prd/books/images/9780062377012.jpg,330,451,http://www.amazon.com/Pax-Sara-Pennypacker/dp/0062377019?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 5]",November
450,1,0,0,0,0,1250144051,9781250144058,Square Fish,,0.00,WISH,Barbara O'Connor,by Barbara O'Connor,,https://storage.googleapis.com/du-prd/books/images/9781250144058.jpg,330,485,https://www.amazon.com/Wish-Barbara-OConnor/dp/1250144051?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
451,2,0,0,0,0,0547577311,9780547577319,Clarion,,0.00,A LONG WALK TO WATER,Linda Sue Park,by Linda Sue Park,,https://storage.googleapis.com/du-prd/books/images/9780547577319.jpg,328,495,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
452,3,0,0,0,0,1339023792,9781339023793,Scholastic,,0.00,THE  BAD GUYS: A VERY BAD HOLIDAY,Kate Howard,by Kate Howard,,https://storage.googleapis.com/du-prd/books/images/9781339023793.jpg,344,500,https://www.amazon.com/dp/1339023792?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
453,4,0,0,0,0,0593483618,9780593483619,Yearling,,0.00,RAVENFALL,Kalyn Josephson,by Kalyn Josephson,,https://storage.googleapis.com/du-prd/books/images/9780593483619.jpg,331,500,https://www.amazon.com/dp/0593483618?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
454,5,0,0,0,0,1338053809,9781338053807,Scholastic,,0.00,RESTART,Gordon Korman,by Gordon Korman,,https://storage.googleapis.com/du-prd/books/images/9781338053807.jpg,330,480,https://www.amazon.com/Restart-Gordon-Korman/dp/1338053809?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
455,6,0,0,0,0,006289594X,9780062895943,Greenwillow,,0.00,A WOLF CALLED WANDER,Rosanne Parry.,by Rosanne Parry. Illustrated by Mónica Armiño,Illustrated by Mónica Armiño,https://storage.googleapis.com/du-prd/books/images/9780062895936.jpg,328,495,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
456,7,0,0,0,0,0593377370,9780593377376,Yearling,,0.00,KILLERS OF THE FLOWER MOON: ADAPTED FOR YOUNG READERS,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780593377376.jpg,331,500,https://www.amazon.com/dp/0593377370?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
457,8,0,0,0,0,0060530944,9780060530945,HarperCollins,,0.00,THE GRAVEYARD BOOK,Neil Gaiman.,by Neil Gaiman. Illustrated by Dave McKean,Illustrated by Dave McKean,https://storage.googleapis.com/du-prd/books/images/9780060530945.jpg,266,400,http://www.amazon.com/The-Graveyard-Book-Neil-Gaiman/dp/0060530928?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/02/15/books/review/Edinger-t.html,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
458,9,0,0,0,0,133901498X,9781339014982,Scholastic,,0.00,SCARIEST. BOOK. EVER,R.L. Stine,by R.L. Stine,,https://storage.googleapis.com/du-prd/books/images/9781339014982.jpg,344,500,https://www.amazon.com/dp/133901498X?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
459,10,0,0,0,0,0062377027,9780062377029,Balzer + Bray,,0.00,PAX,Sara Pennypacker.,Sara Pennypacker. Illustrated by Jon Klassen,Illustrated by Jon Klassen,https://storage.googleapis.com/du-prd/books/images/9780062377012.jpg,330,451,http://www.amazon.com/Pax-Sara-Pennypacker/dp/0062377019?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 12]",November
460,1,0,0,0,0,1250144051,9781250144058,Square Fish,,0.00,WISH,Barbara O'Connor,by Barbara O'Connor,,https://storage.googleapis.com/du-prd/books/images/9781250144058.jpg,330,485,https://www.amazon.com/Wish-Barbara-OConnor/dp/1250144051?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
461,2,0,0,0,0,0547577311,9780547577319,Clarion,,0.00,A LONG WALK TO WATER,Linda Sue Park,by Linda Sue Park,,https://storage.googleapis.com/du-prd/books/images/9780547577319.jpg,328,495,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
462,3,0,0,0,0,1339023792,9781339023793,Scholastic,,0.00,THE  BAD GUYS: A VERY BAD HOLIDAY,Kate Howard,by Kate Howard,,https://storage.googleapis.com/du-prd/books/images/9781339023793.jpg,344,500,https://www.amazon.com/dp/1339023792?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
463,4,0,0,0,0,0593483618,9780593483619,Yearling,,0.00,RAVENFALL,Kalyn Josephson,by Kalyn Josephson,,https://storage.googleapis.com/du-prd/books/images/9780593483619.jpg,331,500,https://www.amazon.com/dp/0593483618?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
464,5,0,0,0,0,1338053809,9781338053807,Scholastic,,0.00,RESTART,Gordon Korman,by Gordon Korman,,https://storage.googleapis.com/du-prd/books/images/9781338053807.jpg,330,480,https://www.amazon.com/Restart-Gordon-Korman/dp/1338053809?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
465,6,0,0,0,0,006289594X,9780062895943,Greenwillow,,0.00,A WOLF CALLED WANDER,Rosanne Parry.,by Rosanne Parry. Illustrated by Mónica Armiño,Illustrated by Mónica Armiño,https://storage.googleapis.com/du-prd/books/images/9780062895936.jpg,328,495,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
466,7,0,0,0,0,0593377370,9780593377376,Yearling,,0.00,KILLERS OF THE FLOWER MOON: ADAPTED FOR YOUNG READERS,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780593377376.jpg,331,500,https://www.amazon.com/dp/0593377370?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
467,8,0,0,0,0,0060530944,9780060530945,HarperCollins,,0.00,THE GRAVEYARD BOOK,Neil Gaiman.,by Neil Gaiman. Illustrated by Dave McKean,Illustrated by Dave McKean,https://storage.googleapis.com/du-prd/books/images/9780060530945.jpg,266,400,http://www.amazon.com/The-Graveyard-Book-Neil-Gaiman/dp/0060530928?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/02/15/books/review/Edinger-t.html,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
468,9,0,0,0,0,133901498X,9781339014982,Scholastic,,0.00,SCARIEST. BOOK. EVER,R.L. Stine,by R.L. Stine,,https://storage.googleapis.com/du-prd/books/images/9781339014982.jpg,344,500,https://www.amazon.com/dp/133901498X?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
469,10,0,0,0,0,0062377027,9780062377029,Balzer + Bray,,0.00,PAX,Sara Pennypacker.,Sara Pennypacker. Illustrated by Jon Klassen,Illustrated by Jon Klassen,https://storage.googleapis.com/du-prd/books/images/9780062377012.jpg,330,451,http://www.amazon.com/Pax-Sara-Pennypacker/dp/0062377019?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 19]",November
470,1,0,0,0,0,1250144051,9781250144058,Square Fish,,0.00,WISH,Barbara O'Connor,by Barbara O'Connor,,https://storage.googleapis.com/du-prd/books/images/9781250144058.jpg,330,485,https://www.amazon.com/Wish-Barbara-OConnor/dp/1250144051?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
471,2,0,0,0,0,0547577311,9780547577319,Clarion,,0.00,A LONG WALK TO WATER,Linda Sue Park,by Linda Sue Park,,https://storage.googleapis.com/du-prd/books/images/9780547577319.jpg,328,495,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
472,3,0,0,0,0,1339023792,9781339023793,Scholastic,,0.00,THE  BAD GUYS: A VERY BAD HOLIDAY,Kate Howard,by Kate Howard,,https://storage.googleapis.com/du-prd/books/images/9781339023793.jpg,344,500,https://www.amazon.com/dp/1339023792?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
473,4,0,0,0,0,0593483618,9780593483619,Yearling,,0.00,RAVENFALL,Kalyn Josephson,by Kalyn Josephson,,https://storage.googleapis.com/du-prd/books/images/9780593483619.jpg,331,500,https://www.amazon.com/dp/0593483618?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
474,5,0,0,0,0,1338053809,9781338053807,Scholastic,,0.00,RESTART,Gordon Korman,by Gordon Korman,,https://storage.googleapis.com/du-prd/books/images/9781338053807.jpg,330,480,https://www.amazon.com/Restart-Gordon-Korman/dp/1338053809?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
475,6,0,0,0,0,006289594X,9780062895943,Greenwillow,,0.00,A WOLF CALLED WANDER,Rosanne Parry.,by Rosanne Parry. Illustrated by Mónica Armiño,Illustrated by Mónica Armiño,https://storage.googleapis.com/du-prd/books/images/9780062895936.jpg,328,495,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
476,7,0,0,0,0,0593377370,9780593377376,Yearling,,0.00,KILLERS OF THE FLOWER MOON: ADAPTED FOR YOUNG READERS,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780593377376.jpg,331,500,https://www.amazon.com/dp/0593377370?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
477,8,0,0,0,0,0060530944,9780060530945,HarperCollins,,0.00,THE GRAVEYARD BOOK,Neil Gaiman.,by Neil Gaiman. Illustrated by Dave McKean,Illustrated by Dave McKean,https://storage.googleapis.com/du-prd/books/images/9780060530945.jpg,266,400,http://www.amazon.com/The-Graveyard-Book-Neil-Gaiman/dp/0060530928?tag=NYTBSREV-20,,,,https://www.nytimes.com/2009/02/15/books/review/Edinger-t.html,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
478,9,0,0,0,0,133901498X,9781339014982,Scholastic,,0.00,SCARIEST. BOOK. EVER,R.L. Stine,by R.L. Stine,,https://storage.googleapis.com/du-prd/books/images/9781339014982.jpg,344,500,https://www.amazon.com/dp/133901498X?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
479,10,0,0,0,0,0062377027,9780062377029,Balzer + Bray,,0.00,PAX,Sara Pennypacker.,Sara Pennypacker. Illustrated by Jon Klassen,Illustrated by Jon Klassen,https://storage.googleapis.com/du-prd/books/images/9780062377012.jpg,330,451,http://www.amazon.com/Pax-Sara-Pennypacker/dp/0062377019?tag=NYTBSREV-20,,,,,,middle-grade-paperback-monthly,"[2023, 11, 26]",November
