,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
0,1,1,217,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,paperback-nonfiction,"[2023, 1, 1]",January
1,2,2,140,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
2,3,7,54,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,paperback-nonfiction,"[2023, 1, 1]",January
3,4,3,7,0,0,0593159136,9780593159132,Ballantine,"The EGOT and Kennedy Center honoree shares stories about making comedy for the stage, film and television.",0.00,ALL ABOUT ME!,Mel Brooks,by Mel Brooks,,https://storage.googleapis.com/du-prd/books/images/9780593159118.jpg,329,500,https://www.amazon.com/dp/059315911X?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
4,5,5,27,0,0,1524763144,9781524763145,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,paperback-nonfiction,"[2023, 1, 1]",January
5,6,4,4,0,0,0593722337,9780593722336,Ballantine,"During segregation, a white New Englander and an African American sharecropper’s son from Mississippi fight together in the Korean War; the basis of the movie.",0.00,DEVOTION,Adam Makos,by Adam Makos,,https://storage.googleapis.com/du-prd/books/images/9780593722336.jpg,325,500,https://www.amazon.com/dp/0593722337?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
6,7,6,64,0,0,0316299227,9780316299220,Back Bay,Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.,0.00,TALKING TO STRANGERS,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316478526.jpg,330,491,https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20,,https://www.nytimes.com/2019/09/04/books/review-talking-to-strangers-malcolm-gladwell.html,,,,paperback-nonfiction,"[2023, 1, 1]",January
7,8,9,23,0,0,0062995472,9780062995476,Morrow,"In 1967, a former Marine agrees to sneak into Vietnam to deliver brews to friends still serving.",0.00,THE GREATEST BEER RUN EVER,John “Chick” Donohue and J.T. Molloy,by John “Chick” Donohue and J.T. Molloy,,https://storage.googleapis.com/du-prd/books/images/9780062995469.jpg,329,500,https://www.amazon.com/dp/0062995464?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
8,9,8,7,0,0,0063092794,9780063092792,Harper Perennial,"Essays on friendships, influences and the connection between life and art.",0.00,THESE PRECIOUS DAYS,Ann Patchett,by Ann Patchett,,https://storage.googleapis.com/du-prd/books/images/9780063092785.jpg,330,500,https://www.amazon.com/dp/0063092786?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
9,10,11,25,0,0,0316296813,9780316296816,Back Bay,A look at the key players and outcomes of precision bombing during World War II.,0.00,THE BOMBER MAFIA,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316296618.jpg,336,500,https://www.amazon.com/dp/0316296619?tag=NYTBSREV-20,,,,https://www.nytimes.com/2021/04/25/books/review/the-bomber-mafia-malcolm-gladwell.html,,paperback-nonfiction,"[2023, 1, 1]",January
10,11,13,19,0,0,0385348738,9780385348737,Crown,An examination of the leadership of the prime minister Winston Churchill.,0.00,THE SPLENDID AND THE VILE,Erik Larson,by Erik Larson,,https://storage.googleapis.com/du-prd/books/images/9780385348713.jpg,326,495,https://www.amazon.com/Splendid-Vile-Churchill-Family-Defiance/dp/0385348711?tag=NYTBSREV-20,,https://www.nytimes.com/2020/02/25/books/review/the-splendid-and-the-vile-erik-larson.html,,,,paperback-nonfiction,"[2023, 1, 1]",January
11,12,0,13,0,0,1101904216,9781101904213,Broadway,"The story of Oleg Gordievsky, a K.G.B. spy who secretly worked for the British intelligence service, and Aldrich Ames, a C.I.A. officer who was a K.G.B. double agent.",0.00,THE SPY AND THE TRAITOR,Ben Macintyre,by Ben Macintyre,,https://storage.googleapis.com/du-prd/books/images/9781101904190.jpg,325,495,https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904194?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/02/books/review/ben-macintyre-spy-traitor.html,,,,paperback-nonfiction,"[2023, 1, 1]",January
12,13,0,192,0,0,0062316117,9780062316110,Harper Perennial,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
13,14,10,8,0,0,052554058X,9780525540588,Sentinel,The Fox News host gives an account of the relationship between Abraham Lincoln and Frederick Douglass.,0.00,THE PRESIDENT AND THE FREEDOM FIGHTER,Brian Kilmeade,by Brian Kilmeade,,https://storage.googleapis.com/du-prd/books/images/9780525540571.jpg,331,500,https://www.amazon.com/dp/0525540571?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
14,15,0,181,0,0,0399588191,9780399588198,One World,A memoir about growing up biracial in apartheid South Africa by the former host of “The Daily Show.”,0.00,BORN A CRIME,Trevor Noah,by Trevor Noah,,https://storage.googleapis.com/du-prd/books/images/9780399588181.jpg,326,495,https://www.amazon.com/Born-Crime-Stories-African-Childhood-ebook/dp/B01DHWACVY?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 1]",January
15,1,1,218,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
16,2,2,141,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
17,3,5,28,0,0,1524763144,9781524763145,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
18,4,3,55,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,paperback-nonfiction,"[2023, 1, 8]",January
19,5,13,193,0,0,0062316117,9780062316110,Harper Perennial,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
20,6,4,8,0,0,0593159136,9780593159132,Ballantine,"The EGOT and Kennedy Center honoree shares stories about making comedy for the stage, film and television.",0.00,ALL ABOUT ME!,Mel Brooks,by Mel Brooks,,https://storage.googleapis.com/du-prd/books/images/9780593159118.jpg,329,500,https://www.amazon.com/dp/059315911X?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
21,7,8,24,0,0,0062995472,9780062995476,Morrow,"In 1967, a former Marine agrees to sneak into Vietnam to deliver brews to friends still serving.",0.00,THE GREATEST BEER RUN EVER,John “Chick” Donohue and J.T. Molloy,by John “Chick” Donohue and J.T. Molloy,,https://storage.googleapis.com/du-prd/books/images/9780062995469.jpg,329,500,https://www.amazon.com/dp/0062995464?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
22,8,6,5,0,0,0593722337,9780593722336,Ballantine,"During segregation, a white New Englander and an African American sharecropper’s son from Mississippi fight together in the Korean War; the basis of the movie.",0.00,DEVOTION,Adam Makos,by Adam Makos,,https://storage.googleapis.com/du-prd/books/images/9780593722336.jpg,325,500,https://www.amazon.com/dp/0593722337?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
23,9,7,65,0,0,0316299227,9780316299220,Back Bay,Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.,0.00,TALKING TO STRANGERS,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316478526.jpg,330,491,https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20,,https://www.nytimes.com/2019/09/04/books/review-talking-to-strangers-malcolm-gladwell.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
24,10,11,20,0,0,0385348738,9780385348737,Crown,An examination of the leadership of the prime minister Winston Churchill.,0.00,THE SPLENDID AND THE VILE,Erik Larson,by Erik Larson,,https://storage.googleapis.com/du-prd/books/images/9780385348713.jpg,326,495,https://www.amazon.com/Splendid-Vile-Churchill-Family-Defiance/dp/0385348711?tag=NYTBSREV-20,,https://www.nytimes.com/2020/02/25/books/review/the-splendid-and-the-vile-erik-larson.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
25,11,12,14,0,0,1101904216,9781101904213,Broadway,"The story of Oleg Gordievsky, a K.G.B. spy who secretly worked for the British intelligence service, and Aldrich Ames, a C.I.A. officer who was a K.G.B. double agent.",0.00,THE SPY AND THE TRAITOR,Ben Macintyre,by Ben Macintyre,,https://storage.googleapis.com/du-prd/books/images/9781101904190.jpg,325,495,https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904194?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/02/books/review/ben-macintyre-spy-traitor.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
26,12,10,26,0,0,0316296813,9780316296816,Back Bay,A look at the key players and outcomes of precision bombing during World War II.,0.00,THE BOMBER MAFIA,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316296618.jpg,336,500,https://www.amazon.com/dp/0316296619?tag=NYTBSREV-20,,,,https://www.nytimes.com/2021/04/25/books/review/the-bomber-mafia-malcolm-gladwell.html,,paperback-nonfiction,"[2023, 1, 8]",January
27,13,0,38,0,0,0399590528,9780399590528,Random House,"The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.",0.00,EDUCATED,Tara Westover,by Tara Westover,,https://storage.googleapis.com/du-prd/books/images/9780399590504.jpg,328,495,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
28,14,0,103,0,0,0307742482,9780307742483,Vintage,"The story of a murder spree in 1920s Oklahoma that targeted Osage Indians, whose lands contained oil. The fledgling F.B.I. intervened, ineffectively.",0.00,KILLERS OF THE FLOWER MOON,David Grann,by David Grann,,https://storage.googleapis.com/du-prd/books/images/9780385534246.jpg,326,495,https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0385534248?tag=NYTBSREV-20,,https://www.nytimes.com/2017/04/28/books/review/killers-of-the-flower-moon-david-grann.html,,,,paperback-nonfiction,"[2023, 1, 8]",January
29,15,9,8,0,0,0063092794,9780063092792,Harper Perennial,"Essays on friendships, influences and the connection between life and art.",0.00,THESE PRECIOUS DAYS,Ann Patchett,by Ann Patchett,,https://storage.googleapis.com/du-prd/books/images/9780063092785.jpg,330,500,https://www.amazon.com/dp/0063092786?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 8]",January
30,1,0,1,0,0,0063315505,9780063315501,Harper,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with a foreword by Ari Melber.,0.00,THE JANUARY 6 REPORT,the House January 6th Committee,by the House January 6th Committee,,https://storage.googleapis.com/du-prd/books/images/9780063315501.jpg,333,500,https://www.amazon.com/dp/0063315505?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
31,2,1,219,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,paperback-nonfiction,"[2023, 1, 15]",January
32,3,0,1,0,0,1250877520,9781250877529,Celadon,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with a preface by David Remnick and epilogue by Representative Jamie Raskin.,0.00,THE JANUARY 6TH REPORT,the Select Committee to Investigate the Jan. 6 Attack on the United States Capitol,by the Select Committee to Investigate the Jan. 6 Attack on the United States Capitol,,https://storage.googleapis.com/du-prd/books/images/9781250877529.jpg,333,500,https://www.amazon.com/dp/1250877520?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
33,4,4,56,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,paperback-nonfiction,"[2023, 1, 15]",January
34,5,2,142,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
35,6,0,1,0,0,1538742152,9781538742150,Twelve,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with analysis and visuals by the staff of The New York Times.,0.00,THE JANUARY 6 REPORT,the Select Committee to Investigate the Attack on the U.S. Capitol,by the Select Committee to Investigate the Attack on the U.S. Capitol,,https://storage.googleapis.com/du-prd/books/images/9781538742150.jpg,334,500,https://www.amazon.com/dp/1538742152?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
36,7,5,194,0,0,0062316117,9780062316110,Harper Perennial,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
37,8,0,343,0,0,0374533555,9780374533557,"Farrar, Straus & Giroux",When we can and cannot trust our intuitions in making business and personal decisions.,0.00,"THINKING, FAST AND SLOW",Daniel Kahneman,by Daniel Kahneman,,https://storage.googleapis.com/du-prd/books/images/9781429969352.jpg,330,490,http://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman-ebook/dp/B00555X8OA?tag=NYTBSREV-20,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,paperback-nonfiction,"[2023, 1, 15]",January
38,9,9,66,0,0,0316299227,9780316299220,Back Bay,Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.,0.00,TALKING TO STRANGERS,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316478526.jpg,330,491,https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20,,https://www.nytimes.com/2019/09/04/books/review-talking-to-strangers-malcolm-gladwell.html,,,,paperback-nonfiction,"[2023, 1, 15]",January
39,10,0,1,0,0,0316492922,9780316492928,Back Bay,A staff writer at The Atlantic explores the legacy of slavery and its imprint on centuries of American history.,0.00,HOW THE WORD IS PASSED,Clint Smith,by Clint Smith,,https://storage.googleapis.com/du-prd/books/images/9780316492935.jpg,323,500,https://www.amazon.com/dp/0316492930?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
40,11,6,9,0,0,0593159136,9780593159132,Ballantine,"The EGOT and Kennedy Center honoree shares stories about making comedy for the stage, film and television.",0.00,ALL ABOUT ME!,Mel Brooks,by Mel Brooks,,https://storage.googleapis.com/du-prd/books/images/9780593159118.jpg,329,500,https://www.amazon.com/dp/059315911X?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
41,12,3,29,0,0,1524763144,9781524763145,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,paperback-nonfiction,"[2023, 1, 15]",January
42,13,15,9,0,0,0063092794,9780063092792,Harper Perennial,"Essays on friendships, influences and the connection between life and art.",0.00,THESE PRECIOUS DAYS,Ann Patchett,by Ann Patchett,,https://storage.googleapis.com/du-prd/books/images/9780063092785.jpg,330,500,https://www.amazon.com/dp/0063092786?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 15]",January
43,14,12,27,0,0,0316296813,9780316296816,Back Bay,A look at the key players and outcomes of precision bombing during World War II.,0.00,THE BOMBER MAFIA,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316296618.jpg,336,500,https://www.amazon.com/dp/0316296619?tag=NYTBSREV-20,,,,https://www.nytimes.com/2021/04/25/books/review/the-bomber-mafia-malcolm-gladwell.html,,paperback-nonfiction,"[2023, 1, 15]",January
44,15,0,130,0,0,1501111116,9781501111112,Scribner,The MacArthur Fellow argues that passion and perseverance are more important than innate talent in creating success.,0.00,GRIT,Angela Duckworth,by Angela Duckworth,,https://storage.googleapis.com/du-prd/books/images/9781501111129.jpg,328,495,http://www.amazon.com/Grit-The-Power-Passion-Perseverance-ebook/dp/B010MH9V3W?tag=NYTBSREV-20,,https://www.nytimes.com/2016/05/08/books/review/grit-by-angela-duckworth.html,,,,paperback-nonfiction,"[2023, 1, 15]",January
45,1,1,2,0,0,0063315505,9780063315501,Harper,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with a foreword by Ari Melber.,0.00,THE JANUARY 6 REPORT,the House January 6th Committee,by the House January 6th Committee,,https://storage.googleapis.com/du-prd/books/images/9780063315501.jpg,333,500,https://www.amazon.com/dp/0063315505?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
46,2,2,220,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,paperback-nonfiction,"[2023, 1, 22]",January
47,3,3,2,0,0,1250877520,9781250877529,Celadon,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with a preface by David Remnick and epilogue by Representative Jamie Raskin.,0.00,THE JANUARY 6TH REPORT,the Select Committee to Investigate the Jan. 6 Attack on the United States Capitol,by the Select Committee to Investigate the Jan. 6 Attack on the United States Capitol,,https://storage.googleapis.com/du-prd/books/images/9781250877529.jpg,333,500,https://www.amazon.com/dp/1250877520?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
48,4,4,57,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,paperback-nonfiction,"[2023, 1, 22]",January
49,5,5,143,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
50,6,0,1,0,0,1524746746,9781524746742,Dutton,The medical director of Stanford Addiction Medicine explores the neuroscience and behaviors that inform the relationship between pleasure and pain.,0.00,DOPAMINE NATION,Anna Lembke,by Anna Lembke,,https://storage.googleapis.com/du-prd/books/images/9781524746728.jpg,334,500,https://www.amazon.com/dp/152474672X?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
51,7,7,195,0,0,0062316117,9780062316110,Harper Perennial,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
52,8,8,344,0,0,0374533555,9780374533557,"Farrar, Straus & Giroux",When we can and cannot trust our intuitions in making business and personal decisions.,0.00,"THINKING, FAST AND SLOW",Daniel Kahneman,by Daniel Kahneman,,https://storage.googleapis.com/du-prd/books/images/9781429969352.jpg,330,490,http://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman-ebook/dp/B00555X8OA?tag=NYTBSREV-20,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,paperback-nonfiction,"[2023, 1, 22]",January
53,9,0,1,0,0,0593597273,9780593597279,Random House,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with a foreword by Representative Adam Schiff.,0.00,THE JANUARY 6TH REPORT,the January 6 Select Committee,by the January 6 Select Committee,,https://storage.googleapis.com/du-prd/books/images/9780593597279.jpg,331,500,https://www.amazon.com/dp/0593597273?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
54,10,0,182,0,0,0399588191,9780399588198,One World,A memoir about growing up biracial in apartheid South Africa by the former host of “The Daily Show.”,0.00,BORN A CRIME,Trevor Noah,by Trevor Noah,,https://storage.googleapis.com/du-prd/books/images/9780399588181.jpg,326,495,https://www.amazon.com/Born-Crime-Stories-African-Childhood-ebook/dp/B01DHWACVY?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
55,11,0,39,0,0,0399590528,9780399590528,Random House,"The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.",0.00,EDUCATED,Tara Westover,by Tara Westover,,https://storage.googleapis.com/du-prd/books/images/9780399590504.jpg,328,495,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html,,,,paperback-nonfiction,"[2023, 1, 22]",January
56,12,6,2,0,0,1538742152,9781538742150,Twelve,The final report of the Select Committee to Investigate the Jan. 6. Attack on the United States Capitol; with analysis and visuals by the staff of The New York Times.,0.00,THE JANUARY 6 REPORT,the Select Committee to Investigate the Attack on the U.S. Capitol,by the Select Committee to Investigate the Attack on the U.S. Capitol,,https://storage.googleapis.com/du-prd/books/images/9781538742150.jpg,334,500,https://www.amazon.com/dp/1538742152?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
57,13,10,2,0,0,0316492922,9780316492928,Back Bay,A staff writer at The Atlantic explores the legacy of slavery and its imprint on centuries of American history.,0.00,HOW THE WORD IS PASSED,Clint Smith,by Clint Smith,,https://storage.googleapis.com/du-prd/books/images/9780316492935.jpg,323,500,https://www.amazon.com/dp/0316492930?tag=NYTBSREV-20,,,,,,paperback-nonfiction,"[2023, 1, 22]",January
58,14,9,67,0,0,0316299227,9780316299220,Back Bay,Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.,0.00,TALKING TO STRANGERS,Malcolm Gladwell,by Malcolm Gladwell,,https://storage.googleapis.com/du-prd/books/images/9780316478526.jpg,330,491,https://www.amazon.com/Talking-Strangers-Should-about-People/dp/0316478520?tag=NYTBSREV-20,,https://www.nytimes.com/2019/09/04/books/review-talking-to-strangers-malcolm-gladwell.html,,,,paperback-nonfiction,"[2023, 1, 22]",January
